ukbench00000.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2,2058.77782812,16.2111226795,2038.80207812,2239.08404688,33.1521025193,-16.8465633737,-1.6054243374,20.261985192,-50.5892551115,2328.17003906,2400.60850781,-44.2812471336,-32.0222649376,1.7389525777,-1.96444207503,-2.03523401302,-1.84835502893,-17.8753157628,-130.76885659,-53.8955811508,2225.41508594,2091.3436875,-23.5966922466,-67.8863661357,-4.2007810754,28.5424536109,-2.94912670365,1.06915582047,0.0347254969495,-3.92152780225,25.729910133,24.9467548616,-7.03061106742,-112.46090141,15.9639838522,2095.52902344,59.4994874593,-8.43819444984,44.0446752302,-29.597793909,2.98152206994,-5.81223431406,-2.55595844453,6.33658526018,9.02771256457,-13.6563329006,12.321860468,6.52620196753,26.6852503962,12.912086748,-2.39863878431,-5.29283691555,-13.5481290857,-2.10964571801,11.2190973087,8.386186693,7.38385791751,1.22721144011,-4.72596427532,19.9426016993,-4.59567506062,-12.4657133796,-8.38042658692,-2.7331849411
ukbench00070.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2679.09703125,-5.40354547908,2609.96701562,2035.65108594,36.8430904923,68.3947608401,-6.6303857222,249.840529536,54.8695805496,2116.48535156,2120.27097656,42.3221450056,99.0771841714,-153.484475054,-127.849480136,-6.7962217303,-63.2069382965,-32.5982481193,130.595212218,120.82484737,1885.11476563,2367.57424219,26.707785907,201.063067621,-12.9098746778,40.1861876272,112.516486656,-5.34507800222,13.0593740005,-32.6037805018,-5.60250680151,56.6957057058,-20.996133574,49.7016797493,140.861020496,2783.38924219,-38.2589298401,238.290743628,-3.14084523587,53.7734764471,-7.70819585821,-77.5293838473,-41.9167907596,-17.6147773487,-13.5143356748,1.78001639009,34.7704733629,-256.80468595,222.995961168,-21.3986315344,57.7742092753,-61.1874945754,-8.26239334231,-7.95566985671,27.7898068369,-13.7405444541,20.4847431848,-103.888608904,-24.2946852191,-14.9402703809,-62.9415720018,-51.0430662953,36.4553164949,12.3316843726
1,1999.71015625,-3.64404784175,1949.39079687,1788.14240625,6.02887920405,21.9956108583,2.00313921357,52.1946290796,7.17246651553,1783.12464844,1817.62334375,2.04641172943,39.2070465276,-29.1746237849,-22.9500676125,-2.27011718116,-6.28084283826,8.2576548756,50.2876928971,19.3300059168,1772.91463281,1923.73092969,25.5003745097,60.880668136,-0.799152217751,2.04220172387,18.9200192067,4.93956910738,1.05200249389,-7.14053681855,-9.80803997128,-1.87885453315,-3.69263026162,30.7043749859,18.2980051515,2001.97265625,-3.27527958691,49.0617099879,-9.39045730449,-7.90380758069,10.4511420357,6.3403368561,-2.39422990195,-1.33362524374,-0.241338230332,9.2570067536,-8.15198548807,-31.1339357167,39.9656213938,-1.31803228447,7.31351152519,-3.65381687599,5.08541638184,11.5333084873,1.15648832415,-0.734765727425,-0.517450231852,-19.2540536129,-3.51729559751,1.140649066,9.68983458055,-3.2987775919,6.97541894783,4.97187097902
2,2117.28934375,10.7980786738,2249.17532812,2589.2214375,-7.26448996794,-60.6319030355,-5.93572196693,-111.156352843,1.44517684307,2599.16986719,2538.76503125,7.00901312251,-73.774393489,65.1395902505,43.6519223599,6.72683372599,16.8718882069,-16.3206282825,-104.174293305,-37.9962920231,2658.94572656,2295.68946094,-44.5043889118,-130.627833301,1.37866353111,6.12550031727,-42.9567397051,-12.7540858005,-3.11730421426,12.5520718143,20.2217966065,3.82787284151,6.82535070274,-73.1906323289,-42.0246506423,2135.18628125,7.61318084906,-101.09293558,27.0017802804,9.50410071195,-21.1692180109,-11.8745652679,7.30344848498,6.38890632664,-4.67740013636,-19.2126934922,18.9373415904,75.9061526239,-87.3864825898,-5.01112265822,-16.4527672351,7.31760860658,-13.0916416826,-22.7070020874,-5.3426775111,4.22168620602,-3.47404124962,50.0955323403,8.6488374962,-1.01250790035,-20.0267628681,7.18430820947,-18.463682628,-11.6015585227
ukbench00071.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2477.19603906,29.8293763274,2515.13895312,2405.36410156,17.7489726101,175.303764089,52.9271696224,188.845258826,82.8790785422,2137.28229687,2129.36571875,64.8040460741,276.536606558,99.8380238218,-79.0909486116,-0.21564356366,-80.0115961164,-88.8471421591,359.950744865,118.35512727,2205.88333594,2272.36824219,22.3754663641,309.376945257,-21.5579422164,-63.4522767282,43.799754504,27.4131071822,-93.8162762133,-51.491901398,40.4834904759,67.6437460863,-51.794396249,161.289039171,-33.3700842366,2266.84586719,9.79963360919,-0.669783023532,-120.252586118,39.0031814095,-50.5334262573,-102.799014047,-143.799374897,-11.6042752967,-94.4657295963,-71.6592300585,-137.882977331,-71.6884449809,-185.151394649,-64.2713959835,-132.221924635,-88.6221811173,38.272239912,-35.6120022794,-23.251726709,-50.3213577919,-17.9437943903,-66.5421455368,1.77251867539,-95.9167624111,23.1856621511,29.1506881371,-35.4260922254,-30.4173587336
1,2039.90872656,-31.0779975279,2000.16126562,1960.41380469,-29.5187112259,38.719407898,9.17498113412,55.7220573881,-7.12192696349,1888.11189062,1868.88657031,-0.174073400693,71.3927319037,4.90465796739,-18.1442660926,10.1644127701,-9.20007794167,-22.5329814007,91.4451299226,3.64553351369,1906.01857812,1947.95021875,-16.6493065573,72.7771298201,-14.2810018528,-1.93283771647,11.8967278564,1.3489085911,-23.2485201525,-10.4334553841,3.73327511625,5.82304644016,-24.4586393085,27.020863826,-24.1946562761,2006.65927344,-4.98238061753,5.43335005451,-34.0929623183,2.72504037936,-12.7306423774,-11.3106567918,-29.8652184481,-11.3926132274,-7.18779763697,-18.7093322414,-24.1692191402,-31.1438077493,-12.8454165071,-16.6385779066,-18.32303705,-30.3387599228,5.82997609286,-4.5511232221,3.55489024106,-7.04996773812,-11.3245989892,-4.35571700512,-0.0242285100273,-11.225976669,7.76659557229,3.29512165197,-6.60422610781,-3.58776123025
2,2091.65710156,34.958438343,2147.93417188,2204.21124219,40.2898102678,-72.7193780527,-15.9436887393,-100.991645991,8.45315997505,2344.65339063,2391.78157031,-0.000731899969733,-128.302860771,-22.4597867275,32.8904587327,-17.9145209832,22.0430595346,30.2364367525,-177.299499903,-11.7237301999,2264.53079688,2177.18034375,20.9129055614,-169.093848117,17.8807790537,16.164809047,-20.703929547,-2.57107175132,46.4537006269,17.5355383351,-19.4540286724,-6.81750373955,29.8384627851,-83.121266315,34.0767441061,2067.17621094,15.1769173993,-43.3744108178,38.6198578943,-8.07486665475,15.118919529,25.3935930308,65.8359087575,24.7563716764,20.1567862503,31.134452273,38.5666866032,27.8596241493,10.7894113832,18.0593468969,26.4619244898,46.4693937747,-13.9665210507,8.06224264388,-7.16983849801,8.97477474038,11.9383205421,2.46949861776,-4.78558281962,21.9675593541,-20.1037081331,-14.1297075148,8.27234229395,4.22748488392
ukbench00072.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,2161.12798437,38.5988478897,1714.05486719,1894.75835156,20.5712198628,-260.432267906,-62.0881952389,0.301706593062,109.970419723,2094.00571875,2261.74785156,121.24676608,-15.4845886872,1.66406804705,30.0446135792,2.51235745531,62.709063307,-48.1110145897,-45.8617677846,125.463632253,2044.66289062,1896.28045312,21.8985865199,-94.139010982,-50.4858835563,8.85297137618,5.95767532272,-1.13596736,15.3598233388,-31.2541454884,-10.8952583047,-36.739246467,-47.7246814949,-2.28577150855,1.22627025795,2067.69310937,77.6250194353,94.8617090648,97.015110913,-56.2645362975,18.5193939545,-36.8913258284,53.4709348706,0.913580808037,19.3580944247,3.77316343235,10.3286093159,155.171338505,-66.6943793752,-7.21397375102,14.1799658365,15.0286532891,26.0642468775,-22.7116696989,-18.9156127472,-17.534288905,-21.2164186629,19.270217632,4.7360895124,-82.1460287482,-31.7635426471,-68.1657010896,-23.4555975711,-7.48398848859
1,2055.78392188,24.3619940184,1929.15719531,1943.82677344,52.1608790194,-23.0399676481,-18.6943156572,24.5416879006,55.7849942643,1937.87803125,2036.37121875,4.68967829448,44.3313246568,-42.9951490249,12.8035493413,-0.813348346322,33.2087451726,-36.0320129028,39.7293303621,12.3910660876,2037.74438281,2119.4274375,-1.78646788264,-23.3471976628,15.9218365882,2.60165024604,3.04425006949,-5.69302594771,7.58074450969,-15.7208735036,6.93365490154,-3.33076020152,-17.2452680908,-41.0112541435,23.4362297339,2033.37404687,-18.1171688821,-82.9290973669,-18.571687331,-5.38067380872,4.67484242365,-12.3367889757,11.1798008098,-14.9220483222,18.9997785326,-3.14033415425,3.15198924413,-72.0724165036,-28.3428671581,-6.36592488594,-10.2881274527,8.9492897442,-1.07806241523,6.0201427833,1.80153003253,8.68432926472,26.5856784198,14.115243469,7.41806446591,32.5268942072,8.16836946639,26.1773640249,-1.26933526868,-2.08311599315
2,2007.71376562,-0.857025610898,1991.77625781,1982.74889844,40.4907373096,15.9966067542,-3.51205591414,11.1727242564,40.6609704339,2071.71975,2030.796,20.0953129193,11.6260937329,-42.5545331827,5.54958394108,-0.00947015030198,23.3652442542,-45.1357972303,-17.3307868723,5.8291766297,2051.32822656,2040.53546875,14.7072442795,11.2583108028,-6.36349821256,20.1238446722,2.31560622372,-4.78365383754,2.97611998907,-14.5266765692,17.2256843712,4.65103904743,17.7919445804,9.73740996672,9.53750654156,2047.05760938,8.28757296701,23.0080606341,11.200740411,0.287958188095,-8.51688300854,-0.0768031494512,6.2054118546,2.58968538445,-9.38950068771,-5.30043891459,-11.0795732903,19.1279752105,10.9314669634,2.56649876117,-13.003307007,-4.21952093416,-4.82163245865,0.425049675392,-10.4558470339,-0.141410989735,-8.48152957885,-10.5142137974,-4.29831288142,-2.24405387718,1.33392053618,2.52796281346,0.129331375597,1.29852037389
ukbench00073.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1749.86802344,-62.8936681391,1837.45592969,2015.91264062,-57.3654011801,45.7050067506,43.3659575362,39.1546660439,87.8889709769,2163.00701562,2269.47211719,89.1081720862,-17.6838336631,23.2361472077,-22.2981206845,-2.88391808082,44.0400632158,-91.4008689748,-69.822442131,116.618849709,2059.42438281,2165.41186719,29.0743392182,-63.2256576844,-54.2549607308,64.0924901031,-46.1815535588,-5.87340463443,8.61967197795,28.4238709655,-29.5120595471,-22.2713666366,-3.02417737112,27.1231155568,116.239971574,2125.87328125,166.98022249,-32.3254759336,159.857307359,-15.002248159,11.3647949732,-26.887050992,-3.45804701936,40.0728571019,11.2961396854,-4.39815157252,62.6615987643,55.7637533339,-60.0557612702,-11.6178232201,24.2899852444,-16.3449403889,24.0960232318,2.96138896611,17.2795217776,6.04212103555,4.38680575753,-24.8790659601,8.49126380176,-4.8114133003,13.7906829335,-27.4719614264,-0.509621887483,-19.6079634437
1,2046.29767187,12.842698315,1965.99671094,1954.20235938,44.6764049049,12.6643982692,13.7209250693,17.3501747402,76.0087731328,1935.72459375,2021.99808594,2.176919722,13.7792983622,-21.2576258957,1.65381227576,0.541891052659,41.8816197662,-59.1894314144,39.793087358,0.165243942273,2096.64279687,2071.15742969,32.2741613711,-18.2261721572,10.4104885834,27.5027746232,-30.7519057992,2.39334919562,1.82453179719,14.0923568372,-25.5461021168,6.54584215305,-16.4001720183,-46.2740388385,15.9772327401,2048.37278906,-4.97672354572,-34.2954166996,-58.5668662018,-3.95961567368,-3.19678277131,9.48718435075,-1.51500341652,-0.932242547325,5.07317116531,-2.14212974665,-25.6533699826,-45.869295722,-24.1913165819,-19.5891512754,-21.7323137256,1.56685175756,4.20461738335,1.40898390051,5.7155320647,16.0242717307,8.04335962805,1.04038057027,11.4103308987,26.9880725469,10.4050570394,22.8140752125,10.2556081216,3.63589803446
2,2035.82351563,-9.55109729993,1998.23867969,1952.00385937,41.7437634579,-7.42867485936,-10.6711454925,-18.1939326661,70.2417479839,2028.8984375,2038.94492969,45.413244023,3.52316275525,-31.2370885982,0.318109663186,-0.906257806883,27.2383443084,-31.416336751,-17.976579007,15.6009340983,2031.78742187,2038.42255469,12.0389890678,5.9549756782,-29.1410979854,50.7106379002,-19.9563972048,-2.61319362606,-1.0798590002,6.61744043351,-9.94580268337,17.1342137741,10.1072504901,12.3134122453,12.1495033326,2029.67450781,11.3292826856,1.10662623861,19.8535080042,6.51446981391,-9.5901217712,6.23644594691,-1.66814621206,-4.28944581218,-5.59068582518,-3.85882840586,-0.524651134554,18.2111183917,-1.3035422524,12.7434203628,1.77297634121,-11.5180777861,-5.73522057677,9.07993456399,-5.60213514245,-3.31840498944,-9.41462832754,-1.3432984862,-6.9372836474,-4.44335186916,1.58374995072,-6.9675045323,-2.04000517065,-3.14194053927
ukbench00074.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1881.3900625,-103.736552374,1818.53595312,1931.12432812,-26.4298065411,-185.270954304,55.8196636618,-28.7830563705,100.17880301,2101.74538281,2244.14880469,78.9075829988,-43.8823728969,6.1304372251,92.3187675459,-67.0443443995,84.4157112662,-88.3033860855,-78.1304032494,101.808880714,2081.788125,1863.27410937,17.8644911422,-118.298603354,-24.3092260425,72.508154605,-58.4236822813,-21.6452476426,-7.21465673114,35.2820345993,-31.5331973103,-16.8471449938,-60.4746060996,-35.2084425761,-7.07612891871,2073.86461719,71.2084855095,146.767956945,76.7668418147,-38.5611015645,2.78570945135,-28.8148304446,-24.9073164641,48.3383413039,14.6743209048,16.1771859462,18.308276196,179.586132343,-53.5022228791,15.337104694,-19.4172074541,32.8268014801,23.146033841,0.703287508459,-4.24024004667,-16.922644109,-48.8602809429,21.8584438977,5.34967041425,-78.3580651507,-39.2263558952,-51.7588454669,-39.9089676257,-21.3155329385
1,2040.77427344,16.1146503272,1944.1995625,1941.67333594,62.695230139,-20.6790001127,-1.06357336217,-3.36468808205,81.7132183521,1956.21401563,2008.85435938,13.7407182723,4.0127439162,-19.2195916902,25.9323954233,-18.4732995141,48.7219111266,-48.1946882908,42.3232664254,0.647111866841,2035.15271875,2141.45361719,-7.43015155013,-7.071460101,17.9595576882,24.0472266476,-31.969405959,-0.661818350761,0.103643824234,17.504361009,-16.7414590089,11.1266014156,-17.5295638815,-30.2515997085,18.6453879103,2061.53832812,-9.76979446983,-95.8929158976,-7.15559972304,-5.7844870235,-7.99374268659,-1.85563324234,-10.8651063801,6.18572545901,-22.4973963369,18.9327594478,6.25770718826,-70.9336429467,-34.9765223968,-14.8697056699,9.80579776383,6.34742924027,20.8882607365,-12.4255629629,-0.80481664028,4.91655001184,38.6750337337,11.2191440155,13.0181059487,25.5763639612,1.37361635459,10.9815594115,3.26848820732,-2.81491097419
2,2027.58930469,-7.93043758223,1964.42340625,1939.92758594,62.1963729947,8.67751076517,4.98392422158,-25.0917013347,78.0624096194,2027.22685938,2033.61039063,41.0902194488,-17.7677188967,-22.9531783596,-15.9582675757,8.92178197478,24.3648004564,-23.5136336537,-22.94502918,11.5322244482,2041.78703125,2022.00955469,14.5494847992,5.7295392457,-17.8722087824,36.5962064991,-24.592498108,6.80215568735,-2.167465709,13.4921977603,-14.5448745899,10.5187326517,18.3583307236,7.72445752468,11.8167449664,2030.02417187,8.6959579599,24.6669438517,7.69343963874,-1.99459355012,-5.86620340986,0.401434815628,-4.47482172657,-5.10933448249,18.5723165184,-17.0651625184,-11.5846298331,16.4745867795,11.6925300594,5.4382276578,-18.6192319273,-4.31452433985,-12.2834622034,13.032718371,-8.03782850576,-3.23221079017,-7.81026870754,-10.6303008435,-5.50514702826,-2.19848455819,-0.665130427961,0.466537100029,0.158408137661,4.06030371366
ukbench00075.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1783.63863281,-42.7428204568,1739.30763281,1887.4736875,25.8709658202,-30.2636845197,-72.2819475694,8.37561647676,89.1778813183,2118.61097656,2172.24633594,103.767428003,-5.83849790851,-138.875524761,-26.4676642081,11.9496190186,20.0342741304,-107.462373027,-77.2901480552,49.6627106581,2204.10359375,1896.67034375,65.2649389388,-118.172296886,-43.8531967847,-10.7123804728,-2.56657594414,0.956339464075,-2.68434601596,5.88435616624,28.4636779875,-20.5139024504,-26.8330377401,-94.8006730963,-44.5511367457,1988.31547656,24.2002322145,92.1371825024,-8.78277592541,-20.334175794,-26.3274702996,-36.1344115977,-20.6390711656,-12.1649251173,-43.4057653591,2.06915257013,-51.3747106046,181.056665821,22.1849045957,110.572602765,24.1843114505,-7.22865231908,36.4096165367,-36.3610605301,17.3648558149,14.2726365451,-1.32233791381,59.8231837563,-25.2070192253,-15.2977721978,11.9655001861,4.08285562476,-85.3866243234,-57.5510795724
1,1980.20625,21.4388199354,1905.65771875,1934.15116406,57.9945105523,33.4849790169,-36.9713609012,36.0054211134,74.2475750424,1999.0260625,1960.13521875,26.9291870997,51.1046045952,-60.6609320459,1.95737100722,11.9109046471,37.5104789944,-47.8987033035,30.5051532932,-21.3745961834,2041.88371094,2124.15965625,-3.89498493062,20.6225497077,0.322593459262,5.48232593279,-25.3190141766,-0.356734669461,-5.29027704511,14.5930636501,-2.5455586427,-0.0771188333231,27.6652338539,-27.2578552609,20.6037432009,2113.89313281,18.1989797935,-66.8959725527,-13.8259194196,12.4382955432,-7.30837788874,17.0205187801,-3.46720832129,-33.4323552854,-10.8372274259,9.35153324926,0.20961849072,-55.9635862125,-56.2632179819,-53.9811014708,0.0616950666586,0.0384915267754,16.1485833177,-11.1428536026,13.6874814471,-4.63493523447,18.8913051071,-0.17877095739,28.4612475268,16.0278312443,-3.09801823248,8.75704125395,19.4812569506,3.37875982036
2,2027.4763125,20.2055467717,1945.7845,1920.39532031,75.3152133331,-14.0913374604,-12.6834297039,13.7696683035,67.9410181535,2006.1509375,2067.27003125,14.6449331026,20.9133116939,-49.3545785979,25.5121143545,-7.07617696489,33.232681842,-48.6589324485,-11.9185250762,23.3792146485,2041.52264844,2028.97303125,9.58853131059,-14.0920127511,-14.1605364889,23.7647706341,-14.1907633687,-11.6108865615,10.1134562303,6.65438880295,-0.651582872948,17.6241945793,-6.95288443155,8.2678359376,5.28130953148,2034.79369531,3.76552474841,18.548968785,17.076008967,-5.5450650868,6.34645694937,15.6274582676,-1.80031141642,-8.52210351458,3.37350507339,-10.6344624392,-0.621143588827,18.8169605978,12.984731831,7.86694419151,-14.0993556635,-2.15170774374,-7.07407413905,11.1886138232,-6.29603795218,2.34229985748,-8.39072578227,-6.42853424291,-7.23448266886,0.570649254486,0.531958586812,5.51706452788,-1.57951173907,2.48121323478
ukbench00076.jpg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,920.379703125,62.2855844165,1341.91982031,1437.54638281,-191.717637351,14.1448387791,-41.3573409346,85.067870962,-222.501845212,1897.6100625,1645.1363125,-64.3656141339,75.022450808,20.13717471,-80.292162829,66.9169559616,-125.064523505,-11.0673249371,-155.408420129,32.3423570769,1707.98675781,2478.60283594,131.429387012,-128.527816009,90.2255430435,-26.4239893159,1.91070054904,31.2477953708,66.8123399434,103.813583001,-36.4283808657,55.7058501248,131.453997315,-220.169414365,540.60893697,2802.40533594,551.514349346,-113.145318248,-58.2921670203,42.8168955426,20.1058243972,43.3960094431,-84.5941494953,-6.76361425393,-46.8756760047,51.1199129343,39.3808703433,-115.698245404,-167.378511248,-48.4986476454,-61.000151945,-30.5026072427,-20.1355444,59.3598874991,-30.954595497,-0.876948752346,-1.71730918697,-40.2007496075,2.56231203017,-7.30694527057,-9.64137814674,-8.17266562475,-6.34366262835,-3.28526448665
